,Destination_Port,Flow_Duration,Total_Length_of_Fwd_Packets,Fwd_Packet_Length_Mean,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Max,Fwd_Header_Length,Fwd_Packets/s,Bwd_Packets/s,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,Average_Packet_Size,Avg_Fwd_Segment_Size,Subflow_Fwd_Bytes,Init_Win_bytes_forward,Active_Min,Idle_Mean,Idle_Max,Idle_Min,Label
118,80,23872608,0,0.0,23900000.0,0.0,23900000,23900000,23900000.0,0.0,23900000,0,0.0,0,64,0.083778027,0.0,0,0.0,0.0,0.0,0.0,0.0,0,65535,0,0.0,0,0,-1
119,443,54263,0,0.0,18087.66667,18887.04554,37711,54263,27131.5,14961.672380000002,37711,0,0.0,0,72,55.28629084,18.42876361,0,0.0,0.0,0.0,0.0,0.0,0,8192,0,0.0,0,0,-1
120,443,65275164,887,59.13333333,2331255.857,4217051.634,10200000,61400000,4385906.929,5215071.396000002,10200000,65200000,5017289.154,10200000,488,0.229796435,0.214476673,1519,163.4,397.2686575,157822.3862,169.03448280000003,59.13333333,887,29200,50516,10100000.0,10200000,10000000,-1
121,53,61985,74,37.0,20661.66667,35782.72634,61980,1,1.0,0.0,1,4,4.0,4,40,32.26587078,32.26587078,128,73.4,49.84275273,2484.3,91.75,37.0,74,-1,0,0.0,0,0,-1
122,53,332897,54,54.0,332897.0,0.0,332897,0,0.0,0.0,0,0,0.0,0,32,3.0039321472000005,3.0039321472000005,70,59.3333333333,9.237604307,85.3333333333,89.0,54.0,54,-1,0,0.0,0,0,-1
123,53,30656,68,34.0,10218.66667,17655.09689,30605,48,48.0,0.0,48,3,3.0,3,64,65.24008351,65.24008351,79,52.0,24.64751509,607.5,65.0,34.0,68,-1,0,0.0,0,0,-1
124,80,5707581,12,4.0,1902527.0,3263211.54,5670499,5707581,2853790.5,3983427.362,5670499,0,0.0,0,72,0.525616719,0.175205573,6,2.4,3.286335345,10.8,3.0,4.0,12,8192,0,0.0,0,0,-1
125,41407,7365735,1375,1375.0,1227622.5,2996289.424,7343760,0,0.0,0.0,0,7360803,1472160.6,7343760,20,0.135763776,0.814582659,1375,347.5,634.1901472,402197.1429,397.14285710000007,1375.0,1375,229,21975,7343760.0,7343760,7343760,-1
126,443,5293,12,6.0,5293.0,0.0,5293,5293,5293.0,0.0,5293,0,0.0,0,40,377.85754770449995,0.0,6,6.0,0.0,0.0,9.0,6.0,12,43800,0,0.0,0,0,-1
127,53,133404,64,32.0,44468.0,76976.6713,133353,48,48.0,0.0,48,3,3.0,3,64,14.99205421,14.99205421,122,68.0,49.29503018,2430.0,85.0,32.0,64,-1,0,0.0,0,0,-1
128,62899,23209,0,0.0,5802.25,11541.86352,23115,23143,23143.0,0.0,23143,23183,11591.5,23181,76,86.17346719,129.26020079999998,0,0.0,0.0,0.0,0.0,0.0,0,972,0,0.0,0,0,-1
129,53,200,94,47.0,66.66666667,110.2739014,194,3,3.0,0.0,3,3,3.0,3,64,10000.0,10000.0,175,98.2,70.10848736,4915.2,122.75,47.0,94,-1,0,0.0,0,0,-1
130,80,60526337,962,96.2,3026316.85,4665962.0260000015,10000000,60400000,6706708.111000001,4963377.112,10100000,60500000,6047553.5,10100000,224,0.165217333,0.181739067,920,110.7272727,279.9416915,78367.35065,116.0,96.2,962,8192,50538,9972833.833,10000000,9837724,-1
131,443,16130505,2600,236.3636364,848973.9474,2507360.237,9960010,16100000,1613050.5,3367286.0560000013,9960010,10800000,1346512.375,10100000,360,0.6819377320000001,0.5579490539999999,1256,227.3809524,406.9487039,165607.2476,238.75,236.3636364,2600,29200,110192,7603990.0,9960010,5247970,-1
132,80,85482117,388,64.66666667,7123509.75,24600000.0,85300000,85300000,17100000.0,38200000.0,85300000,85500000,14200000.0,85300000,164,0.07019011900000001,0.081888473,4344,856.3571429,1564.909317,2448941.17,922.2307692,64.66666667,388,0,9992,85300000.0,85300000,85300000,1
133,53,191,156,78.0,63.66666667,105.077749,185,3,3.0,0.0,3,3,3.0,3,40,10471.20419,10471.20419,206,129.2,70.10848736,4915.2,161.5,78.0,156,-1,0,0.0,0,0,-1
134,53,199,78,39.0,66.33333333,72.56950691,146,49,49.0,0.0,49,4,4.0,4,40,10050.25126,10050.25126,67,50.2,15.33623161,235.2,62.75,39.0,78,-1,0,0.0,0,0,-1
135,53,31111,180,45.0,4444.428571,11512.62112,30551,30790,10263.33333,17763.62475,30775,30887,10295.66667,30880,104,128.5718878,128.5718878,86,63.22222222,21.60889734,466.9444444,71.125,45.0,180,-1,0,0.0,0,0,-1
136,443,115638858,794,39.7,3125374.54054054,4615563.31255121,10143477,115638858,6086255.68421053,4893658.37241073,10174568,110578713,6504630.17647059,10174391,412,0.1729522441,0.1556570197,1460,145.4358974359,372.2851054368,138596.199730095,149.2631578947,39.7,794,8192,30826,9598305.58333333,10143477,5029029,-1
137,80,115772169,1751,109.4375,3859072.3,4844548.022,10000000,116000000,7718144.6,4150166.129,10000000,110000000,7887703.571,10000000,332,0.138202472,0.129564818,1667,66.84375,299.3467198,89608.45867,69.0,109.4375,1751,8192,34447,9996267.636,10000000,9948610,-1
138,443,282252,1328,132.8,20160.8571428571,36171.6625675555,86539,282252,31361.3333333333,45801.2200820022,102793,190924,47731.0,87183,332,35.4293326531,17.7146663265,1077,152.9375,345.9609744369,119688.99583333301,163.1333333333,132.8,1328,65535,0,0.0,0,0,-1
139,53,47565,62,31.0,15855.0,27456.4694,47559,3,3.0,0.0,3,3,3.0,3,64,42.04772417,42.04772417,86,53.0,30.12474066,907.5,66.25,31.0,62,-1,0,0.0,0,0,-1
140,80,65425006,436,43.6,3443421.368,4720046.115,10000000,60300000,6695191.222,5002741.908,10000000,65400000,7265370.444,10000000,212,0.152846757,0.152846757,1962,114.1904762,433.6197204,188026.0619,119.9,43.6,436,8192,36672,9999686.833,10000000,9993650,-1
141,443,117216142,977,48.85,2790860.524,12500000.0,58100000,117000000,6169270.632,18300000.0,58200000,117000000,5323760.409,58200000,412,0.170624964,0.196218709,2697,477.0681818,694.4065359,482200.4371,488.1627907,48.85,977,8192,89425,58100000.0,58100000,58000000,-1
142,53,76411022,97,48.5,25470340.66666669,44037019.091928296,76319904,76387420,76387420.0,0.0,76387420,76343506,76343506.0,76343506,40,0.0261742344,0.0261742344,175,93.4,61.727627526099994,3810.3,116.75,48.5,97,-1,67516,76319904.0,76319904,76319904,-1
143,80,82965138,381,47.625,6381933.692000003,22700000.0,81800000,82800000,11800000.0,30900000.0,81800000,143331,28666.2,129098,260,0.096426043,0.07231953299999999,5792,798.4,1620.633553,2626453.114,855.4285714,47.625,381,251,6282,81800000.0,81800000,81800000,1
144,80,118651650,3442,127.4814815,2421462.245,4117825.318,10100000,119000000,4562329.654,4749022.556,10100000,119000000,5392175.409,10100000,564,0.227556886,0.193844755,796,207.9607843,315.2538635,99384.99843,212.12,127.4814815,3442,8192,23482,9476219.833,10100000,5730131,-1
145,53,153,70,35.0,51.0,82.27393269,146,4,4.0,0.0,4,3,3.0,3,40,13071.89542,13071.89542,67,47.8,17.52712184,307.2,59.75,35.0,70,-1,0,0.0,0,0,-1
146,53,204,76,38.0,68.0,76.29547824,152,3,3.0,0.0,3,49,49.0,49,40,9803.921569,9803.921569,137,77.6,54.22453319,2940.3,97.0,38.0,76,-1,0,0.0,0,0,-1
147,80,50508,6,6.0,50508.0,0.0,50508,0,0.0,0.0,0,0,0.0,0,20,19.7988437475,19.7988437475,6,6.0,0.0,0.0,9.0,6.0,6,237,0,0.0,0,0,-1
148,53,218,74,37.0,72.66666667,120.6662063,212,3,3.0,0.0,3,3,3.0,3,64,9174.311927,9174.311927,131,74.6,51.48592041,2650.8,93.25,37.0,74,-1,0,0.0,0,0,-1
149,80,243462,293,73.25,34780.285714285696,58790.9822895606,120850,242881,80960.3333333333,69956.2782195661,121867,122517,40839.0,120919,136,16.4296686957,16.4296686957,1386,186.55555555560002,460.11115806699996,211702.277777778,209.875,73.25,293,29200,0,0.0,0,0,-1
150,443,960184,6,6.0,960184.0,0.0,960184,0,0.0,0.0,0,0,0.0,0,20,1.041467052,1.041467052,247,86.33333333,139.1414149,19360.33333,129.5,6.0,6,0,0,0.0,0,0,-1
151,53,23954,60,30.0,7984.666667,13824.6522,23948,3,3.0,0.0,3,3,3.0,3,40,83.49336228,83.49336228,207,100.8,96.94689268,9398.7,126.0,30.0,60,-1,0,0.0,0,0,-1
152,60601,31,31,15.5,15.5,17.67766953,28,3,3.0,0.0,3,0,0.0,0,64,64516.12903,32258.06452,31,17.0,16.35033129,267.3333333,22.66666667,15.5,31,972,0,0.0,0,0,-1
153,443,70,12,6.0,70.0,0.0,70,70,70.0,0.0,70,0,0.0,0,40,28571.42857,0.0,6,6.0,0.0,0.0,9.0,6.0,12,64130,0,0.0,0,0,-1
154,443,591493,6,6.0,147873.25,282762.358464223,571788,0,0.0,0.0,0,571792,190597.333333333,571788,20,1.6906370828,6.7625483311000005,46,15.833333333299999,18.3348484222,336.1666666667,19.0,6.0,6,256,0,0.0,0,0,-1
155,53,37937,86,43.0,12645.666666666699,21897.741009824098,37931,3,3.0,0.0,3,3,3.0,3,40,52.718981469300005,52.718981469300005,139,81.4,52.5813655205,2764.8,101.75,43.0,86,-1,0,0.0,0,0,-1
156,56787,11178478,6,6.0,1863079.667,4545856.152,11100000,0,0.0,0.0,0,11100000,2229540.2,11100000,20,0.08945761699999999,0.5367457,6,6.0,0.0,0.0,6.857142857,6.0,6,229,36240,11100000.0,11100000,11100000,-1
157,80,115696149,437,27.3125,3989522.37931034,4890703.16816766,10024554,115696149,7713076.6,4174157.99915533,10048057,110527065,8502081.92307692,10048753,520,0.1382932806,0.1210066205,796,39.7741935484,160.7838527708,25851.447311827997,41.1,27.3125,437,29200,23482,10021895.7272727,10024554,9997865,-1
158,63056,43,6,6.0,43.0,0.0,43,0,0.0,0.0,0,0,0.0,0,20,23255.81395,23255.81395,6,6.0,0.0,0.0,9.0,6.0,6,946,0,0.0,0,0,-1
159,443,111277404,4090,136.33333330000002,1952235.158,3887768.851,10200000,111000000,3836633.793,4779612.456,10200000,111000000,4120826.111,10200000,968,0.269596512,0.251623411,2557,426.1016949,664.6272405,441729.3688,433.4482759,136.33333330000002,4090,29200,14991,10200000.0,10200000,10200000,-1
160,19928,6069475,6,6.0,1213895.0,2701720.79,6046871,0,0.0,0.0,0,6059910,1514977.5,6046871,20,0.164758896,0.82379448,6,6.0,0.0,0.0,7.0,6.0,6,229,22604,6046871.0,6046871,6046871,-1
161,80,115999110,293,11.72,2416648.125,4256323.25,10000000,116000000,4833296.25,5013872.52,10000000,111000000,4808399.304,10100000,808,0.215518895,0.206898139,2896,404.78,820.5245532,673260.5424,413.0408163,11.72,293,29200,32160,10000000.0,10000000,9999984,-1
162,53,31298,43,43.0,31298.0,0.0,31298,0,0.0,0.0,0,0,0.0,0,32,31.9509233817,31.9509233817,231,105.6666666667,108.5418506077,11781.333333333301,158.5,43.0,43,-1,0,0.0,0,0,-1
163,37959,23,0,0.0,23.0,0.0,23,0,0.0,0.0,0,0,0.0,0,32,43478.26087,43478.26087,0,0.0,0.0,0.0,0.0,0.0,0,133,0,0.0,0,0,-1
164,64652,3,12,6.0,3.0,0.0,3,3,3.0,0.0,3,0,0.0,0,40,666666.666666667,0.0,6,6.0,0.0,0.0,9.0,6.0,12,377,0,0.0,0,0,-1
165,443,60869477,2123,151.6428571429,2254425.07407407,4220525.63526804,10006555,60869477,4682267.46153846,5167664.90114816,10057121,60818773,4678367.15384615,10057057,292,0.2300003333,0.2300003333,1746,212.9310344828,510.23201522410005,260336.7093596061,220.5357142857,151.6428571429,2123,8192,50502,10001573.1666667,10006555,9999533,-1
166,52551,104,6,6.0,104.0,0.0,104,0,0.0,0.0,0,0,0.0,0,20,9615.384615,9615.384615,6,6.0,0.0,0.0,9.0,6.0,6,294,0,0.0,0,0,-1
167,53,46989,74,37.0,15663.0,27123.04963,46982,4,4.0,0.0,4,3,3.0,3,64,42.56315308,42.56315308,101,62.6,35.05424368,1228.8,78.25,37.0,74,-1,0,0.0,0,0,-1
168,443,912598,703,78.1111111111,50699.8888888889,78188.5320768965,306354,817264,102158.0,130510.622527714,401660,817346,90816.2222222222,306354,296,9.8619545517,10.9577272797,1448,232.65,442.7331707997,196012.660526316,244.8947368421,78.1111111111,703,29200,0,0.0,0,0,-1
169,53,433,54,54.0,433.0,0.0,433,0,0.0,0.0,0,0,0.0,0,32,2309.4688221709,2309.4688221709,110,72.6666666667,32.3316150746,1045.3333333333,109.0,54.0,54,-1,0,0.0,0,0,-1
170,443,62830700,187,26.714285714299997,7853837.5,20269704.2389495,57873744,62830700,10471783.3333333,23287643.8723775,57873744,58107615,58107615.0,58107615,140,0.1114105047,0.0318315728,46,32.5,18.863545089200002,355.8333333333,36.1111111111,26.714285714299997,187,16340,233845,57873744.0,57873744,57873744,-1
171,53,49755,66,33.0,16585.0,28722.59856,49751,1,1.0,0.0,1,3,3.0,3,64,40.19696513,40.19696513,120,67.8,47.6518625,2270.7,84.75,33.0,66,-1,0,0.0,0,0,-1
172,53,121794,45,45.0,121794.0,0.0,121794,0,0.0,0.0,0,0,0.0,0,20,8.210585086,8.210585086,215,101.6666667,98.14954576,9633.333333,152.5,45.0,45,-1,0,0.0,0,0,-1
173,44578,51,0,0.0,51.0,0.0,51,0,0.0,0.0,0,0,0.0,0,32,19607.84314,19607.84314,0,0.0,0.0,0.0,0.0,0.0,0,114,0,0.0,0,0,-1
174,443,117105350,608,40.53333333,4504051.923,15800000.0,58400000,117000000,8364667.857000003,21100000.0,58500000,117000000,10600000.0,58400000,348,0.128089793,0.102471834,2126,168.9285714,469.3633141,220301.9206,175.1851852,40.53333333,608,8192,271350,58200000.0,58400000,57900000,-1
175,3738,3,37,18.5,3.0,0.0,3,3,3.0,0.0,3,0,0.0,0,40,666666.666666667,0.0,31,22.6666666667,14.4337567297,208.3333333333,34.0,18.5,37,110,0,0.0,0,0,-1
176,80,475,0,0.0,237.5,330.2188668,471,475,237.5,330.2188668,471,0,0.0,0,96,6315.789474,0.0,0,0.0,0.0,0.0,0.0,0.0,0,65535,0,0.0,0,0,-1
177,80,98251647,352,50.28571429,8187637.25,28400000.0,98200000,98300000,16400000.0,40100000.0,98200000,2395,479.0,2035,220,0.071245625,0.061067679000000014,5792,853.3571429,1850.876865,3425745.17,919.0,50.28571429,352,274,1022,98200000.0,98200000,98200000,1
178,80,3085530,429,143.0,514255.0,1226650.623,3017941,3050754,1525377.0,2110804.252,3017941,3052779,1017593.0,3050603,104,0.972280289,1.296373719,2267,337.0,794.1552565000003,630682.5714,385.14285710000007,143.0,429,29200,0,0.0,0,0,-1
179,53,325,66,33.0,108.3333333,94.8542742,187,3,3.0,0.0,3,187,187.0,187,40,6153.846154,6153.846154,49,39.4,8.76356092,76.8,49.25,33.0,66,-1,0,0.0,0,0,-1
180,80,16,6,6.0,16.0,0.0,16,0,0.0,0.0,0,0,0.0,0,20,62500.0,62500.0,6,6.0,0.0,0.0,9.0,6.0,6,16425,0,0.0,0,0,-1
181,53,80133,68,34.0,26711.0,46262.21105,80130,2,2.0,0.0,2,1,1.0,1,64,24.95850648,24.95850648,125,70.4,49.84275273,2484.3,88.0,34.0,68,-1,0,0.0,0,0,-1
182,53,47742,60,30.0,15914.0,27557.79438000001,47735,3,3.0,0.0,3,4,4.0,4,40,41.89183528,41.89183528,94,55.6,35.05424368,1228.8,69.5,30.0,60,-1,0,0.0,0,0,-1
183,443,5698794,347,38.55555556,407056.7143,1477481.302,5540114,5698794,712349.25,1950881.278,5540114,82584,16516.8,44641,296,1.579281511,1.052854341,1448,267.125,502.37686720000005,252382.5167,284.9333333,38.55555556,347,29200,158631,5540114.0,5540114,5540114,-1
184,56548,4,0,0.0,4.0,0.0,4,4,4.0,0.0,4,0,0.0,0,64,500000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,571,0,0.0,0,0,-1
185,53,30237,49,49.0,30237.0,0.0,30237,0,0.0,0.0,0,0,0.0,0,20,33.07206403,33.07206403,189,95.66666667,80.82903769,6533.333333,143.5,49.0,49,-1,0,0.0,0,0,-1
186,389,560,165,16.5,43.07692308,27.21354301,99,560,62.22222222,52.02349896,161,319,106.3333333,222,336,17857.14286,7142.857143000001,163,32.73333333,59.52006464,3542.638095,35.07142857,16.5,165,29200,0,0.0,0,0,-1
187,53,435897,45,45.0,435897.0,0.0,435897,0,0.0,0.0,0,0,0.0,0,20,2.294119941,2.294119941,194,94.66666667,86.02519011,7400.333333,142.0,45.0,45,-1,0,0.0,0,0,-1
188,53,330,82,41.0,110.0,149.94332260000004,281,1,1.0,0.0,1,48,48.0,48,64,6060.606061,6060.606061,88,59.8,25.7429602,662.7,74.75,41.0,82,-1,0,0.0,0,0,-1
189,123,116623,48,48.0,116623.0,0.0,116623,0,0.0,0.0,0,0,0.0,0,20,8.574637936,8.574637936,48,48.0,0.0,0.0,72.0,48.0,48,-1,0,0.0,0,0,-1
190,53,24402,60,30.0,8134.0,14045.220503786999,24352,1,1.0,0.0,1,49,49.0,49,64,81.96049504140001,81.96049504140001,58,41.2,15.3362316101,235.2,51.5,30.0,60,-1,0,0.0,0,0,-1
191,443,4788595,129,25.8,798099.1667,1891065.171,4657665,4788595,1197148.75,2307588.814,4657665,86428,86428.0,86428,112,1.044147605,0.417659042,46,33.375,19.51510404,380.8392857,38.14285714,25.8,129,257,0,0.0,0,0,-1
192,443,118990993,1641,65.64,2586760.717,4355061.48,10200000,119000000,4957958.0419999985,5005717.71,10200000,116000000,5509732.333,10200000,808,0.210099936,0.184887944,1448,172.3125,383.9078544,147385.2407,175.9787234,65.64,1641,29200,23356,10200000.0,10200000,10200000,-1
193,80,85562480,297,37.125,6581729.2310000025,23700000.0,85400000,85400000,12200000.0,32300000.0,85400000,143898,28779.6,130432,252,0.093498926,0.070124195,4344,792.8,1620.942151,2627453.457,849.4285714,37.125,297,274,2018,85400000.0,85400000,85400000,1
194,54966,63,0,0.0,63.0,0.0,63,0,0.0,0.0,0,0,0.0,0,32,15873.01587,15873.01587,0,0.0,0.0,0.0,0.0,0.0,0,122,0,0.0,0,0,-1
195,53,47105,60,30.0,15701.66667,27151.05923000001,47053,5,5.0,0.0,5,47,47.0,47,40,42.45833776,42.45833776,132,70.8,55.86770087,3121.2,88.5,30.0,60,-1,0,0.0,0,0,-1
196,53,23932,142,71.0,7977.333333,13811.95049,23926,3,3.0,0.0,3,3,3.0,3,40,83.57011533,83.57011533,149,102.2,42.72235949,1825.2,127.75,71.0,142,-1,0,0.0,0,0,-1
197,53,30994,90,45.0,10331.3333333333,17888.3320724246,30987,4,4.0,0.0,4,3,3.0,3,40,64.5286184423,64.5286184423,73,56.2,15.3362316101,235.2,70.25,45.0,90,-1,0,0.0,0,0,-1
198,53,33710,76,38.0,11236.66667,19458.14751,33705,1,1.0,0.0,1,4,4.0,4,64,59.32957579,59.32957579,64,48.4,14.2407865,202.8,60.5,38.0,76,-1,0,0.0,0,0,-1
199,53,60158,52,52.0,60158.0,0.0,60158,0,0.0,0.0,0,0,0.0,0,32,16.6228930483,16.6228930483,180,94.6666666667,73.9008344563,5461.3333333333,142.0,52.0,52,-1,0,0.0,0,0,-1
200,53,24016,76,38.0,8005.333333,13859.5819,24009,4,4.0,0.0,4,3,3.0,3,80,83.27781479,83.27781479,98,62.0,32.86335345,1080.0,77.5,38.0,76,-1,0,0.0,0,0,-1
201,53,121216,49,49.0,121216.0,0.0,121216,0,0.0,0.0,0,0,0.0,0,20,8.249736008400001,8.249736008400001,79,59.0,17.320508075699998,300.0,88.5,49.0,49,-1,0,0.0,0,0,-1
202,50271,98,0,0.0,98.0,0.0,98,0,0.0,0.0,0,0,0.0,0,32,10204.0816326531,10204.0816326531,0,0.0,0.0,0.0,0.0,0.0,0,939,0,0.0,0,0,-1
203,53,181,90,45.0,60.33333333,64.39202849,130,3,3.0,0.0,3,48,48.0,48,40,11049.72376,11049.72376,86,61.4,22.45662486,504.3,76.75,45.0,90,-1,0,0.0,0,0,-1
204,58598,246,0,0.0,246.0,0.0,246,0,0.0,0.0,0,0,0.0,0,32,4065.040650406501,4065.040650406501,0,0.0,0.0,0.0,0.0,0.0,0,112,0,0.0,0,0,-1
205,53,169,94,47.0,56.33333333,57.57024695,118,4,4.0,0.0,4,47,47.0,47,80,11834.31953,11834.31953,103,69.4,30.67246322,940.8,86.75,47.0,94,-1,0,0.0,0,0,-1
206,80,100898733,1160,145.0,7761441.0,27700000.0,99900000,101000000,14400000.0,37700000.0,99900000,101000000,20200000.0,99900000,240,0.079287418,0.059465563,5792,850.7333332999997,2010.11771,4040573.21,911.5,145.0,1160,0,6999,99900000.0,99900000,99900000,1
207,80,987,0,0.0,329.0,564.6485633,981,987,329.0,564.6485633,981,0,0.0,0,128,4052.684904,0.0,0,0.0,0.0,0.0,0.0,0.0,0,251,0,0.0,0,0,1
208,123,80914,48,48.0,80914.0,0.0,80914,0,0.0,0.0,0,0,0.0,0,32,12.3588007,12.3588007,48,48.0,0.0,0.0,72.0,48.0,48,-1,0,0.0,0,0,-1
209,80,5236345,0,0.0,1745448.33333333,2921704.68696365,5118457,117888,117888.0,0.0,117888,5118514,5118514.0,5118514,72,0.3819458038,0.3819458038,0,0.0,0.0,0.0,0.0,0.0,0,29200,0,0.0,0,0,-1
210,53,68467241,119,59.5,22800000.0,39500000.0,68400000,68400000,68400000.0,0.0,68400000,68400000,68400000.0,68400000,52,0.02921105,0.02921105,146,85.8,40.81911317,1666.2,107.25,59.5,119,-1,61898,68400000.0,68400000,68400000,-1
211,53,53577,74,37.0,17859.0,30887.66989,53525,48,48.0,0.0,48,4,4.0,4,64,37.32945107,37.32945107,104,63.8,36.69741135,1346.7,79.75,37.0,74,-1,0,0.0,0,0,-1
212,52164,51,6,6.0,51.0,0.0,51,0,0.0,0.0,0,0,0.0,0,20,19607.84314,19607.84314,6,6.0,0.0,0.0,9.0,6.0,6,351,0,0.0,0,0,-1
213,88,408,356,178.0,136.0,190.9895285,355,49,49.0,0.0,49,4,4.0,4,40,4901.960784000001,4901.960784000001,179,178.4,0.5477225579999999,0.3,223.0,178.0,356,-1,0,0.0,0,0,-1
214,12692,97,31,10.33333333,32.33333333,27.13546265,48,49,24.5,33.23401872,48,0,0.0,0,60,30927.83505,10309.27835,31,6.2,13.86362146,192.2,7.75,10.33333333,31,1047,0,0.0,0,0,-1
215,53,31934,46,46.0,31934.0,0.0,31934,0,0.0,0.0,0,0,0.0,0,20,31.31458633,31.31458633,74,55.33333333,16.16580754,261.3333333,83.0,46.0,46,-1,0,0.0,0,0,-1
216,80,73496596,1728,96.0,2227169.576,3935347.809,10000000,72000000,4234332.706,4716940.916,10100000,73500000,4897300.467,10100000,584,0.244909302,0.217697157,1770,251.5714286,519.9875726,270387.0756,258.97058819999995,96.0,1728,29200,36782,8811987.875,10000000,5053878,-1
217,57300,121,0,0.0,60.5,3.5355339060000004,63,0,0.0,0.0,0,63,63.0,63,20,8264.462809999999,16528.925619999998,0,0.0,0.0,0.0,0.0,0.0,0,389,0,0.0,0,0,-1
218,53,347,66,33.0,115.6666666667,198.6084926012,345,1,1.0,0.0,1,1,1.0,1,40,5763.688760806899,5763.688760806899,139,75.4,58.0585910955,3370.8,94.25,33.0,66,-1,0,0.0,0,0,-1
219,51326,10803705,0,0.0,5401852.5,7639303.771000002,10800000,10800000,10800000.0,0.0,10800000,0,0.0,0,40,0.185121678,0.092560839,0,0.0,0.0,0.0,0.0,0.0,0,11256,0,0.0,0,0,-1
220,443,191428,548,54.8,11964.25,17417.2498,43402,191428,21269.77778,21364.48892,52777,116367,19394.5,63362,212,52.23896191,36.56727334,1430,247.6666667,460.789093,212326.5882,262.23529410000003,54.8,548,8192,0,0.0,0,0,-1
221,53,23804,86,43.0,7934.666667,13737.18364,23797,3,3.0,0.0,3,4,4.0,4,40,84.01949252,84.01949252,99,65.4,30.67246322,940.8,81.75,43.0,86,-1,0,0.0,0,0,-1
222,53,31510,49,49.0,31510.0,0.0,31510,0,0.0,0.0,0,0,0.0,0,32,31.735956839099998,31.735956839099998,250,116.0,116.0474041071,13467.0,174.0,49.0,49,-1,0,0.0,0,0,-1
223,53,154531,43,43.0,154531.0,0.0,154531,0,0.0,0.0,0,0,0.0,0,32,6.471193482,6.471193482,75,53.66666667,18.47520861,341.3333333,80.5,43.0,43,-1,0,0.0,0,0,-1
224,443,101255484,1524,152.4,7232534.57142857,27023276.2216914,101122086,101255484,11250609.3333333,33701810.9149969,101122086,96765,24191.25,37504,332,0.098760083,0.049380041500000006,1285,125.1875,322.53810498400003,104030.829166667,133.5333333333,152.4,1524,65535,133334,101122086.0,101122086,101122086,-1
225,80,21423412,2137,24.84883721,98725.40092,953470.1477,9999277,11400000,134272.4353,1083760.976,9999277,21300000,162803.5725,10100000,1732,4.01429987,6.161483521,4380,1117.863014,1091.0082619999996,1190299.027,1122.990826,24.84883721,2137,8192,1413880,9999277.0,9999277,9999277,-1
226,53,49061,92,46.0,16353.666666666699,28319.319383299702,49054,3,3.0,0.0,3,4,4.0,4,64,40.7655775463,40.7655775463,87,62.4,22.4566248577,504.3,78.0,46.0,92,-1,0,0.0,0,0,-1
227,80,115855882,1991,110.6111111,3620496.313,4787352.605,10000000,116000000,6815051.882,4633760.1669999985,10000000,110000000,7886713.429,10000000,584,0.155365439,0.129471199,999,95.38235294,272.8363939,74439.69786,98.27272727,110.6111111,1991,29200,14957,10000000.0,10000000,9997153,-1
228,443,1901164,354,50.571428571400006,172833.090909091,530091.870687234,1770421,1901164,316860.666666667,712564.8059747741,1770421,57799,14449.75,27857,152,3.6819548445,2.6299677461,1460,271.84615384619997,533.4688129207,284588.97435897397,294.5,50.571428571400006,354,8192,0,0.0,0,0,-1
229,57191,106,6,6.0,106.0,0.0,106,0,0.0,0.0,0,0,0.0,0,20,9433.962264,9433.962264,6,6.0,0.0,0.0,9.0,6.0,6,141,0,0.0,0,0,-1
230,53,31041,78,39.0,10347.0,17914.6015,31033,4,4.0,0.0,4,4,4.0,4,64,64.43091395,64.43091395,91,59.8,28.48157299,811.2,74.75,39.0,78,-1,0,0.0,0,0,-1
231,53,48285,42,42.0,48285.0,0.0,48285,0,0.0,0.0,0,0,0.0,0,20,20.71036554,20.71036554,138,74.0,55.42562584,3072.0,111.0,42.0,42,-1,0,0.0,0,0,-1
232,53,53750,36,36.0,53750.0,0.0,53750,0,0.0,0.0,0,0,0.0,0,32,18.60465116,18.60465116,92,54.66666667,32.33161507,1045.333333,82.0,36.0,36,-1,0,0.0,0,0,-1
233,53,53303,57,57.0,53303.0,0.0,53303,0,0.0,0.0,0,0,0.0,0,20,18.7606701311,18.7606701311,122,78.6666666667,37.5277674973,1408.3333333332998,118.0,57.0,57,-1,0,0.0,0,0,-1
234,52898,20,6,6.0,20.0,0.0,20,0,0.0,0.0,0,0,0.0,0,20,50000.0,50000.0,6,6.0,0.0,0.0,9.0,6.0,6,288,0,0.0,0,0,-1
235,88,783,496,248.0,261.0,368.926822,687,48,48.0,0.0,48,48,48.0,48,64,2554.278416,2554.278416,1410,712.8,636.4536118,405073.2,891.0,248.0,496,-1,0,0.0,0,0,-1
236,80,85037077,344,49.14285714,7086423.083,24500000.0,84900000,84900000,14200000.0,34700000.0,84900000,146520,29304.0,132180,220,0.082317034,0.070557458,4344,852.7857142999999,1460.699947,2133644.335,918.3846154,49.14285714,344,251,956,84900000.0,84900000,84900000,1
